CandidateId,len,year_median,year_last
6080534,2,2018,2012
6080808,2,1996,1990
6080839,1,1993,1993
6081064,1,2009,2009
6083206,1,2015,2015
6084576,1,1991,1991
6086183,1,1994,1994
6086769,1,2018,2018
6086828,1,2008,2008
6086859,2,1998,1998
6086860,1,2002,2002
6086862,1,2007,2007
6087825,2,2012,2006
6088913,1,2012,2012
6091092,1,2004,2004
6093256,1,2001,2001
6094579,1,2014,2014
6094824,2,1992,1984
6095694,1,2004,2004
6095828,1,2000,2000
6097758,1,2006,2006
6097767,1,1989,1989
6097816,1,2007,2007
6097818,1,2005,2005
6097825,1,2000,2000
6097847,1,2016,2016
6097878,1,2006,2006
6098351,1,-1,-1
6098480,1,2008,2008
6099667,1,2010,2010
6187975,2,2016,2016
6188012,1,2010,2010
6188014,1,2016,2016
6189888,1,1999,1999
6190665,1,1998,1998
6190677,1,2017,2017
6190686,2,1986,1986
6190818,1,2010,2010
6190847,1,2017,2017
6190866,1,2017,2017
6190872,1,2017,2017
6190879,1,2009,2009
6191089,1,2018,2018
6191645,2,2009,2009
6192561,1,2013,2013
6193215,3,2001,2001
6195179,1,2011,2011
6196249,1,-1,-1
6196281,1,2023,2023
6196294,1,2011,2011
6197297,1,2008,2008
6197810,1,2013,2013
6197831,2,2004,2004
6199255,2,2017,2017
6199482,1,1985,1985
6199680,1,2005,2005
6200149,1,1990,1990
6204741,1,2008,2008
6205332,1,2018,2018
6205779,1,2017,2017
6205789,2,2016,2008
6205797,1,2003,2003
6205802,1,2014,2014
6209359,1,2011,2011
6211486,1,2008,2008
6213129,2,1996,1996
6213219,1,2013,2013
6217111,2,2010,2010
6217751,2,2013,2013
6219962,1,1997,1997
6220680,2,2018,2018
6220906,1,1986,1986
6222463,2,2014,2014
6223779,1,2006,2006
6226432,1,2008,2008
6229140,1,2008,2008
6229200,1,2003,2003
6229252,1,1988,1988
6229647,1,2019,2019
6237872,1,2015,2015
6237883,2,2015,2015
6237888,1,2018,2018
6238310,1,2005,2005
6239789,1,2001,2001
6241506,1,1985,1985
6242381,1,2016,2016
6246818,4,2018,2004
6247923,1,2011,2011
6247935,2,1999,1999
6247973,1,1996,1996
6247978,1,2001,2001
6247987,1,1993,1993
6247995,1,1994,1994
6248001,1,2005,2005
6248004,3,2004,2000
6248051,1,2007,2007
6249528,1,2016,2016
6250387,1,2012,2012
6250424,2,2006,2006
6250439,1,2001,2001
6250471,2,2001,2001
6250490,1,2011,2011
6250511,1,2010,2010
6250519,2,2011,2006
6251162,2,2012,2012
6251193,2,1985,2010
6251615,1,2005,2005
6251994,2,2009,2009
6252725,1,2021,2021
6252733,1,2013,2013
6253991,1,2010,2010
6254913,1,1986,1986
6255149,1,2011,2011
6255651,1,2004,2004
6261960,1,1996,1996
6261962,1,1998,1998
6262896,2,1985,1986
6264187,2,2011,2006
6264209,1,2018,2018
6264697,1,2014,2014
6264936,7,1985,1985
6266905,2,2005,2005
6268882,1,2021,2021
6269051,1,1989,1989
6270999,1,2016,2016
6271001,1,2015,2015
6271127,2,1998,1998
6271275,1,2012,2012
6274519,3,2020,2020
6274590,1,2016,2016
6280033,1,2004,2004
6281686,1,2005,2005
6281771,1,1986,1986
6282192,1,1986,1986
6283564,1,2008,2008
6284291,4,1999,1999
6285110,2,2002,2002
6286901,1,2013,2013
6287591,3,2005,2005
6287825,1,2006,2006
6287972,2,2017,2015
6287974,2,2009,2009
6287978,1,2014,2014
6287989,1,2012,2012
6287998,1,1987,1987
6288001,2,2008,1989
6288009,1,1991,1991
6288012,1,1986,1986
6288018,1,2004,2004
6288280,4,2000,2000
6288287,2,1993,1993
6289332,1,2003,2003
6291485,1,1997,1997
6295187,1,2019,2019
6295189,1,1990,1990
6295825,3,2008,2010
6296413,1,1994,1994
6297758,1,2005,2005
6300617,2,1995,1995
6301283,2,2016,2016
6301934,1,2010,2010
6302762,2,2008,2008
6303430,1,2017,2017
6304584,1,1996,1996
6304683,1,2018,2018
6304700,1,2002,2002
6307169,1,2016,2016
6309031,2,2000,2007
6311057,1,2019,2019
6311817,1,2002,2002
6311891,1,1998,1998
6314167,1,2002,2002
6315381,1,2009,2009
6320007,1,2016,2016
6325028,1,2008,2008
6328794,1,2014,2014
6329969,1,1984,1984
6330545,1,1992,1992
6330574,2,1992,1982
6330583,1,2017,2017
6330605,2,2020,2015
6330643,1,2012,2012
6330664,1,2022,2022
6330674,1,2017,2017
6330710,2,2011,2011
6330727,1,2004,2004
6331231,1,2017,2017
6331240,1,-1,-1
6331273,1,1996,1996
6334677,2,2009,1994
6334765,1,2015,2015
6334771,1,2017,2017
6336683,1,1994,1994
6336876,1,1986,1986
6339913,1,2013,2013
6340042,1,2010,2010
6342313,1,2017,2017
6347309,1,2001,2001
6347316,1,2009,2009
6347639,2,1997,1997
6350556,2,2010,2010
6357524,8,1984,1978
6357942,2,2002,2020
6360348,2,2013,2013
6360619,1,2016,2016
6360753,1,2016,2016
6362016,1,2017,2017
6365751,1,2023,2023
6365782,1,2010,2010
6365802,1,2004,2004
6365903,1,2014,2014
6365916,1,2004,2004
6365927,1,2004,2004
6366002,2,2009,2009
6366493,1,2017,2017
6367744,3,2014,2014
6373068,1,2016,2016
6373095,1,2002,2002
6373100,2,2012,2012
6374228,2,2008,2008
6375543,1,2000,2000
6376788,1,1998,1998
6377503,1,2013,2013
6377521,1,1992,1992
6377564,2,1993,1993
6377572,1,1996,1996
6377633,2,2009,2005
6377645,1,1982,1982
6377808,1,2009,2009
6384722,1,2009,2009
6384741,1,2009,2009
6384755,1,2016,2016
6386518,1,2009,2009
6387328,1,1985,1985
6397143,1,1999,1999
6397590,1,2018,2018
6397669,1,2017,2017
6397676,1,2002,2002
6397722,1,2021,2021
6400620,2,2001,2001
6403399,3,2014,2014
6405951,1,2011,2011
6410111,1,1997,1997
6411507,2,2015,2015
6413256,2,2001,2001
6414833,1,1999,1999
6415102,2,2008,2003
6415111,1,2010,2010
6415138,2,2002,1990
6415158,1,1999,1999
6415165,1,2005,2005
6417286,1,1994,1994
6417823,1,2004,2004
6418304,1,2016,2016
6419863,1,1995,1995
6419941,2,2012,2012
6420297,2,2008,2008
6420562,3,2004,2004
6421039,1,2005,2005
6421249,1,2013,2013
6427221,2,2019,2014
6427832,1,2010,2010
6427836,1,2017,2017
6427838,1,2014,2014
6427903,3,2012,2012
6427921,1,2017,2017
6429773,1,2010,2010
6434788,1,2009,2009
6435519,1,2003,2003
6438455,1,2007,2007
6441204,2,2016,2016
6446017,1,2014,2014
6446024,1,2013,2013
6446028,1,2012,2012
6446051,1,2017,2017
6447544,1,-1,-1
6447713,1,2003,2003
6447735,3,2019,2014
6456340,1,2008,2008
6456399,1,2012,2012
6456410,1,2011,2011
6457649,1,1993,1993
6457700,2,2017,2017
6457711,1,2009,2009
6462109,1,2002,2002
6463753,1,2012,2012
6464384,2,2008,2008
6464452,1,2021,2021
6464821,5,2009,2009
6465005,1,1996,1996
6466114,1,2008,2008
6471322,1,2018,2018
6472088,1,2001,2001
6472203,2,2014,2014
6472566,1,1999,1999
6474038,1,2017,2017
6474432,1,2008,2008
6474442,1,1983,1983
6474448,1,2009,2009
6474503,2,2011,2011
6474758,1,2017,2017
6475541,1,1990,1990
6476339,1,2017,2017
6477182,1,1991,1991
6478958,2,1998,1998
6479512,2,2008,1994
6479515,2,1996,1990
6479525,1,2014,2014
6480648,2,1995,1995
6488196,1,1990,1990
6488414,1,2014,2014
6488416,1,2015,2015
6488470,1,1978,1978
6488473,1,2012,2012
6489562,2,2008,2008
6489996,2,1998,1998
6490230,1,2014,2014
6490913,1,2006,2006
6492442,3,2017,2017
6493337,1,2006,2006
6493456,1,2006,2006
6497394,1,1994,1994
6497581,1,2009,2009
6498800,1,2015,2015
6498933,1,2009,2009
6499054,1,2013,2013
6499207,1,1982,1982
6499213,1,1996,1996
6499935,1,1993,1993
6500265,1,2016,2016
6501051,1,2018,2018
6502151,2,2021,2015
6502207,1,2015,2015
6505360,2,2014,2014
6506238,1,1994,1994
6506320,1,2011,2011
6506324,1,2004,2004
6506328,1,2015,2015
6506330,1,1986,1986
6506334,1,1999,1999
6506336,1,2003,2003
6506339,1,1999,1999
6507944,1,2012,2012
6508010,1,2012,2012
6512220,2,2020,2014
6513057,2,1984,1984
6513155,2,1981,1982
6513682,2,2008,2003
6514977,1,2005,2005
6515668,2,2012,2012
6518868,2,2016,2016
6519107,1,2009,2009
6519147,3,1950,1950
6519261,1,2019,2019
6519266,1,2014,2014
6519681,1,2010,2010
6521548,1,2011,2011
6521741,3,2016,2016
6524424,1,2004,2004
6527875,1,2009,2009
6527906,2,2018,1998
6527927,1,2005,2005
6527935,1,2020,2020
6527938,3,2017,2017
6527943,2,2010,2004
6527953,1,2010,2010
6527954,1,2013,2013
6528028,1,1987,1987
6528364,1,2001,2001
6530273,1,2000,2000
6533764,1,1996,1996
6535815,1,2012,2012
6535962,1,2015,2015
6536160,1,2019,2019
6537690,1,2015,2015
6538794,1,2007,2007
6539519,2,2016,2013
6540349,1,1996,1996
6543238,1,2020,2020
6543257,1,2019,2019
6543400,1,2019,2019
6545893,1,1985,1985
6547191,1,2002,2002
6548126,1,2014,2014
6549713,1,1984,1984
6551835,1,2004,2004
6554366,2,2012,2012
6554609,2,2012,2012
6554631,1,2000,2000
6554638,1,1998,1998
6554651,3,2008,2007
6554680,2,2017,2017
6557406,1,2018,2018
6557410,2,2009,2009
6557642,1,1996,1996
6562161,2,2017,2017
6562198,1,2016,2016
6562203,1,2012,2012
6562424,1,2003,2003
6562784,1,2017,2017
6564341,2,1984,1984
6565605,2,2016,2016
6565650,1,2003,2003
6565807,1,2009,2009
6565829,1,2009,2009
6565894,2,2017,2017
6565941,1,2005,2005
6569758,1,2020,2020
6569798,1,2020,2020
6569817,1,2012,2012
6569832,1,2009,2009
6569874,2,2010,2010
6569897,1,2018,2018
6569951,1,2014,2014
6570084,1,2014,2014
6570509,1,1999,1999
6570542,1,2004,2004
6571734,1,2012,2012
6571915,1,2015,2015
6571934,1,2009,2009
6571942,1,1988,1988
6571967,1,1991,1991
6571975,1,2011,2011
6572001,1,2010,2010
6573453,1,2009,2009
6575499,1,2002,2002
6575796,1,2019,2019
6576048,2,2008,2008
6577518,1,2020,2020
6578040,1,2015,2015
6579272,1,2001,2001
6580031,2,1997,1997
6581457,1,2006,2006
6581785,1,2005,2005
6582075,1,2008,2008
6582292,2,2017,2017
6582306,2,2012,2012
6582771,2,2001,1994
6582817,1,2017,2017
6585530,1,2020,2020
6585539,1,2011,2011
6587693,1,2019,2019
6589643,1,2007,2007
6592145,2,2007,2007
6593456,1,2005,2005
6595189,1,1991,1991
6596333,1,2018,2018
6596367,1,2021,2021
6599338,2,2012,2007
6602093,1,2010,2010
6605835,2,2005,-1
6605840,2,2007,2007
6612249,1,2012,2012
6613215,1,2010,2010
6616194,1,2008,2008
6616282,1,2009,2009
6617018,1,2011,2011
6617164,1,2023,2023
6618267,5,2010,2010
6618769,1,2003,2003
6622508,1,2011,2011
6622525,2,2008,2008
6622545,3,2009,2009
6622569,1,2010,2010
6624901,1,2011,2011
6627209,1,2013,2013
6627970,1,2007,2007
6628002,1,2016,2016
6630241,1,2019,2019
6630265,1,2007,2007
6630269,1,2015,2015
6632799,2,2000,2000
6633526,1,2004,2004
6634884,2,1985,1987
6638108,1,-1,-1
6640088,1,1984,1984
6640535,1,2009,2009
6642096,1,2007,2007
6642133,2,1981,1981
6642519,1,2017,2017
6644607,1,2010,2010
6644612,1,1989,1989
6648341,2,2002,-1
6648388,1,2017,2017
6648521,1,2014,2014
6648937,1,2020,2020
6648941,2,2017,2012
6648989,1,2008,2008
6650988,1,2004,2004
6651600,1,1998,1998
6655716,1,2009,2009
6655890,1,2006,2006
6655906,1,2004,2004
6655993,1,1995,1995
6656000,1,2007,2007
6656018,1,2006,2006
6657951,1,2002,2002
6661573,1,1994,1994
6662732,2,2008,2008
6663737,4,2010,2010
6666753,1,2011,2011
6671899,1,2013,2013
6672841,1,2014,2014
6673523,2,2014,2007
6675066,1,2007,2007
6677664,1,1984,1984
6679955,1,2020,2020
6683454,1,2008,2008
6683456,2,2000,2000
6684902,1,1981,1981
6685467,1,2011,2011
6688347,1,2002,2002
6689028,1,1999,1999
6689248,1,2002,2002
6695433,1,2017,2017
6695437,1,2020,2020
6695492,1,2020,2020
6697569,1,2019,2019
6703849,1,2002,2002
6706007,2,1994,1994
6706945,1,1992,1992
6712118,1,2016,2016
6713398,2,2017,2018
6715081,1,2018,2018
6723170,2,2003,2003
6724602,1,2011,2011
6725913,1,1995,1995
6726737,1,2013,2013
6731240,1,2015,2015
6733571,1,2004,2004
6733808,1,2003,2003
6733812,1,2013,2013
6735963,3,2014,2014
6736272,1,2013,2013
6736682,1,2010,2010
6741700,1,2000,2000
6741744,1,2004,2004
6742591,1,2019,2019
6745483,2,2012,2012
6749106,1,2004,2004
6751698,1,2016,2016
6753921,1,2015,2015
6756345,1,2018,2018
6759201,2,2016,2016
6759432,1,2001,2001
6762017,2,2010,2010
6768117,1,1999,1999
6769790,2,1977,1977
6770522,1,2008,2008
6770633,1,2005,2005
6771166,1,2010,2010
6778003,2,2011,2011
6779857,1,2014,2014
6781495,2,2018,2018
6785476,2,2002,2002
6786042,1,2011,2011
6788356,1,2006,2006
6788956,1,1982,1982
6789272,1,2000,2000
6790499,2,2019,2015
6792044,1,2015,2015
6793212,1,2005,2005
6797086,1,2000,2000
6800608,3,2011,2002
6803575,1,1994,1994
6809492,1,2003,2003
6811860,1,2015,2015
6813313,1,1997,1997
6814866,2,2016,2014
6820761,2,2002,2002
6827764,1,1998,1998
6827768,2,2009,2009
6827773,1,2011,2011
6827775,1,2004,2004
6827777,1,2013,2013
6829516,2,2018,2018
6829642,1,2012,2012
6830073,1,2006,2006
6831223,1,2019,2019
6831267,1,1981,1981
6835087,3,2017,2017
6836615,2,2002,2002
6838787,1,2017,2017
6842457,1,2019,2019
6842589,1,2015,2015
6842749,1,2014,2014
6842918,2,2010,2010
6842927,3,2015,2015
6842999,1,2004,2004
6843023,1,2002,2002
6843088,2,2010,2007
6843569,1,2010,2010
6843623,1,2014,2014
6843726,2,1990,1990
6845018,2,2022,2022
6852790,1,1995,1995
6853235,2,1986,1986
6853919,1,2019,2019
6856167,1,1995,1995
6859242,1,2019,2019
6860015,1,2010,2010
6861397,1,2015,2015
6862271,1,1995,1995
6865109,1,2003,2003
6867526,2,2010,1991
6869395,1,2011,2011
6877656,1,2017,2017
6878791,1,2016,2016
6878803,1,2006,2006
6878828,1,2015,2015
6878888,1,2015,2015
6878892,1,2008,2008
6878895,2,2011,2006
6878950,1,2015,2015
6879007,1,2015,2015
6879018,1,2014,2014
6883237,1,2006,2006
6883613,1,2008,2008
6884881,1,2005,2005
6890429,1,2013,2013
6892005,1,2019,2019
6893015,1,2015,2015
6894750,1,2007,2007
6895171,1,2000,2000
6900526,2,2017,2009
6905047,3,2001,1997
6905396,1,2011,2011
6906628,1,2018,2018
6908666,1,2006,2006
6911670,1,2014,2014
6914436,1,-1,-1
6915950,1,2008,2008
6915999,2,2003,1995
6917527,1,1991,1991
6922417,1,1998,1998
6925587,1,1990,1990
6927242,1,2007,2007
6927654,1,1997,1997
6927904,1,1995,1995
6927973,1,2012,2012
6930587,1,1982,1982
6930592,1,2006,2006
6931061,2,1994,1994
6931784,1,1995,1995
6932167,1,2018,2018
6938108,1,2005,2005
6946637,1,2018,2018
6952752,1,1996,1996
6952854,1,2016,2016
6960074,6,2003,2003
6960157,1,2015,2015
6960166,1,2005,2005
6962996,2,2010,2012
6973455,2,2009,2009
6975478,1,2003,2003
6977511,2,2017,2015
6978259,1,2017,2017
6982313,2,2017,2017
6984253,1,2004,2004
6986524,1,2003,2003
6987764,1,1999,1999
6997524,1,1997,1997
7004510,2,2000,2007
7005395,2,2001,2001
7007155,1,2012,2012
7007939,1,2020,2020
7007961,1,2014,2014
7008241,1,1990,1990
7008276,1,1977,1977
7008335,1,1997,1997
7009056,1,1982,1982
7009070,1,1991,1991
7009093,1,2014,2014
7009990,3,1993,1986
7012204,1,2018,2018
7013953,1,-1,-1
7019257,1,2012,2012
7026590,2,2001,2001
7026919,1,2017,2017
7027364,3,2010,2010
7032408,2,1994,1994
7032937,1,2015,2015
7034065,1,2021,2021
7034300,1,2009,2009
7044221,1,2004,2004
7048798,1,2024,2024
7048890,1,1989,1989
7048902,2,2008,2002
7048913,1,1981,1981
7049282,1,2016,2016
7050990,1,2004,2004
7059526,1,2000,2000
7060976,1,1983,1983
7061675,1,1983,1983
7066248,1,2000,2000
7066688,1,2009,2009
7066773,1,1999,1999
7067608,1,2019,2019
7068051,1,1986,1986
7068854,1,1991,1991
7068888,1,2015,2015
7068896,1,2009,2009
7068901,1,1995,1995
7068909,1,2008,2008
7069008,1,1990,1990
7070624,1,2009,2009
7076669,1,1991,1991
7078637,2,2015,2015
7084616,1,2005,2005
7084713,1,2011,2011
7085060,1,2009,2009
7088197,1,2007,2007
7090757,1,2017,2017
7093861,1,2014,2014
7094396,1,2007,2007
7095162,1,1988,1988
7095488,1,2022,2022
7099651,1,2003,2003
7099897,2,2012,2012
7101501,1,2014,2014
7101971,1,2018,2018
7103667,1,2024,2024
7107815,1,2022,2022
7107937,1,1993,1993
7110200,2,2021,2022
7111560,1,2006,2006
7114852,1,2022,2022
7115663,1,2010,2010
7117129,1,1993,1993
7118918,2,2021,2015
7123239,1,1999,1999
7124346,2,2008,2004
7129742,1,1997,1997
7129888,5,2016,1997
7130155,1,2000,2000
7136854,1,2013,2013
7137593,4,1994,1994
7137627,3,2009,2001
7138744,1,2019,2019
7140712,1,2015,2015
7144062,1,2005,2005
7144172,1,2010,2010
7145437,1,1998,1998
7147845,1,2000,2000
7148850,1,2005,2005
7150062,1,2012,2012
7160245,1,1995,1995
7160264,1,2013,2013
7161283,3,1985,1985
7163294,2,1988,1988
7163401,1,2011,2011
7171438,4,2010,2010
7172975,2,2013,2013
7173316,1,2009,2009
7174170,1,2008,2008
7174427,1,1999,1999
7174886,4,-1,-1
7177046,1,2004,2004
7177258,1,2009,2009
7177855,1,1984,1984
7183602,2,2017,2017
7187517,1,2001,2001
7191538,1,-1,-1
7194894,1,2004,2004
7197935,2,2020,2022
7198895,2,2017,2017
7199839,1,2006,2006
7199849,3,1992,1992
7200057,1,2019,2019
7200059,1,2014,2014
7200078,1,1996,1996
7200084,1,2015,2015
7207438,4,2008,2008
7207794,4,1998,-1
7207812,1,2004,2004
7208289,1,2015,2015
7209474,1,2018,2018
7210518,1,0,0
7212855,2,2016,-1
7220197,1,-1,-1
7221919,1,-1,-1
7227076,1,2009,2009
7234283,2,1994,1994
7235475,1,2016,2016
7238988,2,2016,2016
7241800,2,1992,-1
7242736,2,1998,1998
7242785,2,2008,2008
7242795,1,-1,-1
7243447,1,1996,1996
7244802,1,2014,2014
7251133,1,2015,2015
7252134,1,2014,2014
7254419,1,2002,2002
7258833,1,2007,2007
7260126,1,1989,1989
7263286,1,2014,2014
7264631,1,2009,2009
7264837,2,2002,2002
7266447,2,2017,2017
7268526,1,2003,2003
7270654,2,2013,2013
7270991,2,2002,2002
7272382,1,2015,2015
7272953,1,2014,2014
7275607,3,2014,2008
7275943,1,2011,2011
7278777,1,2000,2000
7279116,1,1992,1992
7283648,2,2017,2017
7287192,2,2009,2009
7287208,1,1991,1991
7288678,2,1997,1997
7289923,1,2009,2009
7290037,1,1994,1994
7290405,1,2009,2009
7291096,3,1997,1997
7296394,1,2013,2013
7297482,3,1992,1986
7298320,1,2020,2020
7301428,1,2008,2008
7302082,1,2002,2002
7302153,2,2001,2001
7302239,1,2015,2015
7306397,1,2006,2006
7307129,1,2009,2009
7308590,2,2020,2021
7309358,1,1997,1997
7309558,1,1983,1983
7309746,1,2016,2016
7310000,2,2020,2007
7312154,1,2016,2016
7313921,4,2015,2015
7314422,3,2002,2015
7314799,2,1997,1997
7317009,2,1997,1997
7322374,2,2018,2018
7323464,3,1992,1992
7324200,2,2008,2005
7325539,2,2001,2001
7326179,1,2016,2016
7329604,1,2020,2020
7329791,1,2011,2011
7330138,1,2008,2008
7330851,1,1982,1982
7332377,1,2004,2004
7333359,1,2012,2012
7336684,2,2016,2016
7337965,1,2020,2020
7340514,3,2009,2009
7341896,1,2011,2011
7342527,1,1981,1981
7342835,1,2001,2001
7343922,1,2013,2013
7347077,1,2006,2006
7349597,1,2007,2007
7350033,7,1993,1993
7350522,1,2018,2018
7350547,1,2004,2004
7351057,1,1999,1999
7351148,1,2008,2008
7351901,2,2017,2014
7353011,1,2010,2010
7359130,1,1994,1994
7359956,3,-1,-1
7360867,2,2009,2009
7361903,1,2014,2014
7363239,2,1996,1996
7365057,1,2016,2016
7366004,1,2018,2018
7368482,1,2020,2020
7369125,1,2009,2009
7370711,1,1997,1997
7370716,2,1996,1996
7372845,1,2006,2006
7372944,2,1994,1998
7373091,1,2016,2016
7376695,1,2009,2009
7377153,1,2017,2017
7378682,1,2009,2009
7380759,2,2017,2009
7381407,3,1992,1992
7381602,1,1994,1994
7381972,1,2008,2008
7383084,1,2007,2007
7387199,1,2018,2018
7387949,1,2012,2012
7395524,4,2010,2010
7395552,1,2022,2022
7395555,1,2011,2011
7396377,1,2013,2013
7397784,1,2012,2012
7398145,1,2004,2004
7398671,2,2017,2017
7400733,1,2019,2019
7401732,1,2019,2019
7407418,2,2019,2019
7409261,1,2017,2017
7409931,1,2007,2007
7409943,2,1994,1991
7411482,1,2015,2015
7412650,1,2009,2009
7412654,1,1990,1990
7412659,1,2005,2005
7413873,1,1990,1990
7419275,1,1998,1998
7421005,1,1988,1988
7421022,1,1987,1987
7421057,1,1999,1999
7421063,1,2006,2006
7424032,1,1991,1991
7425352,1,1996,1996
7426188,1,2005,2005
7427127,1,2018,2018
7427764,1,1996,1996
7427942,1,2012,2012
7428293,1,2010,2010
7432874,1,2001,2001
7433654,2,1987,1987
7434737,2,2008,2008
7436009,1,1995,1995
7436977,3,2009,2003
7439604,1,1996,1996
7442162,1,2014,2014
7443029,1,2025,2025
7443949,1,2004,2004
7443977,2,2016,2016
7445886,1,2015,2015
7447928,1,2011,2011
7448611,1,2010,2010
7450262,1,2015,2015
7450890,1,2007,2007
7455755,1,2009,2009
7457880,1,2017,2017
7458448,1,2015,2015
7460000,1,2005,2005
7460864,1,2017,2017
7461192,1,2011,2011
7461503,1,1990,1990
7462254,1,1995,1995
7464342,1,2016,2016
7464351,2,2002,2002
7464363,1,2011,2011
7464389,1,2008,2008
7466437,1,2008,2008
7466585,1,2007,2007
7467471,2,2011,2011
7468308,2,1993,1993
7469926,1,2012,2012
7472642,1,2022,2022
7472955,1,2013,2013
7473870,1,2004,2004
7475001,1,2013,2013
7475010,1,2015,2015
7475357,1,2007,2007
7475839,2,2009,2009
7476360,1,2018,2018
7477649,1,2010,2010
7478403,1,2015,2015
7480231,1,2004,2004
7480746,1,1997,1997
7480810,2,2001,2001
7481240,1,2009,2009
7482185,1,2016,2016
7482347,1,1999,1999
7483435,1,2004,2004
7485368,1,1994,1994
7487106,1,2009,2009
7491241,1,2016,2016
7493382,1,2018,2018
7496288,1,2015,2015
7496530,1,2009,2009
7498331,1,1989,1989
7498579,2,1979,1979
7500017,1,1998,1998
7500546,1,2012,2012
7503279,1,2004,2004
7506246,1,2012,2012
7506316,1,1988,1988
7506375,1,2017,2017
7506379,1,1986,1986
7507298,3,2000,2000
7507318,1,2017,2017
7507337,1,1987,1987
7507359,2,2009,2009
7507530,1,1992,1992
7507570,1,2008,2008
7507602,1,2014,2014
7507828,1,2014,2014
7508431,1,1993,1993
7509956,1,2013,2013
7510878,1,2019,2019
7511086,1,2021,2021
7511507,1,2017,2017
7511886,1,1985,1985
7513950,3,2002,2002
7513957,1,2017,2017
7513977,3,1999,1999
7515674,1,2015,2015
7516791,2,2016,2016
7516908,1,2004,2004
7517223,1,1983,1983
7517843,1,2019,2019
7518238,1,2000,2000
7521968,1,2000,2000
7523947,1,1976,1976
7524051,1,2005,2005
7524057,1,2019,2019
7524061,2,2019,2019
7524770,1,2012,2012
7525076,2,2002,2006
7525337,1,2020,2020
7525701,1,2015,2015
7525748,1,2019,2019
7528293,1,2023,2023
7530791,2,1996,1996
7536697,1,2002,2002
7542768,1,2015,2015
7544839,1,2013,2013
7546035,1,2021,2021
7548537,1,2017,2017
7548590,2,1989,1989
7549087,1,2010,2010
7551810,1,2012,2012
7551984,1,1994,1994
7552990,1,2008,2008
7553153,1,1985,1985
7553558,1,2003,2003
7553797,1,2018,2018
7553908,2,1993,1983
7554119,1,2018,2018
7554278,1,2013,2013
7555409,1,2011,2011
7555734,1,2006,2006
7555865,1,2014,2014
7557496,2,2020,2015
7557819,1,2009,2009
7558143,1,2007,2007
7558911,1,2009,2009
7558916,2,1999,1999
7558987,1,2009,2009
7559024,1,2011,2011
7559961,2,2014,2007
7561756,2,2017,2017
7562276,1,1993,1993
7562728,1,2000,2000
7563410,1,2019,2019
7565083,3,2009,2008
7565938,1,2019,2019
7566466,1,1997,1997
7567235,1,2018,2018
7568444,2,2019,2014
7568582,1,1995,1995
7569074,1,1989,1989
7569854,1,1987,1987
7570861,1,2011,2011
7571443,1,2013,2013
7571604,1,2007,2007
7572446,1,2020,2020
7576826,1,2021,2021
7577017,1,2018,2018
7577159,1,2005,2005
7578682,2,2006,1999
7579609,1,2012,2012
7580565,1,2002,2002
7580658,1,1993,1993
7580665,1,2018,2018
7581489,1,2020,2020
7581498,1,2019,2019
7581791,1,1991,1991
7587203,2,2009,2004
7587688,1,1982,1982
7589803,2,2003,1997
7590152,1,2022,2022
7593761,1,1993,1993
7593811,1,2007,2007
7594092,1,2011,2011
7594893,2,1991,1991
7595226,1,2015,2015
7596567,1,2016,2016
7596722,1,2003,2003
7597072,1,2008,2008
7598587,1,2010,2010
7598902,1,2018,2018
7598988,2,2019,2019
7598996,1,2020,2020
7599325,1,2007,2007
7599334,2,2017,2017
7599990,2,2008,2008
7601771,1,2014,2014
7603057,1,2008,2008
7603511,1,-1,-1
7603515,1,2018,2018
7603749,1,2013,2013
7605374,2,1997,1997
7606438,1,1999,1999
7608979,2,1992,1992
7609379,1,2018,2018
7609706,1,2014,2014
7609767,2,2018,2018
7609788,2,2002,2002
7610103,1,2019,2019
7610361,1,1996,1996
7610400,1,2009,2009
7610707,1,1985,1985
7615972,2,2017,2017
7616028,1,2010,2010
7616533,1,2015,2015
7616585,1,2015,2015
7617569,2,2015,2015
7617786,1,1994,1994
7617885,3,1994,1990
7619645,1,2020,2020
7621369,1,2019,2019
7621854,3,2017,2014
7624773,1,2013,2013
7624804,1,2018,2018
7625396,1,2016,2016
7625903,1,1996,1996
7626164,1,1993,1993
7626741,1,2002,2002
7627378,1,2007,2007
7628404,1,2004,2004
7628523,2,2021,2015
7628669,1,2007,2007
7628781,1,1991,1991
7629358,1,2013,2013
7629504,1,1991,1991
7629614,2,2009,2009
7629644,1,2011,2011
7629727,2,2000,2000
7629894,1,1996,1996
7629900,1,1989,1989
7629948,1,2007,2007
7630116,1,2018,2018
7630381,1,2013,2013
7630419,1,2001,2001
7630446,1,2016,2016
7630570,1,2002,2002
7631099,1,2003,2003
7633533,1,2001,2001
7634699,1,2013,2013
7634706,1,2015,2015
7634794,1,1998,1998
7636500,1,2016,2016
7636676,2,2008,2007
7636920,1,2005,2005
7637026,1,1993,1993
7637179,1,2009,2009
7637309,1,2015,2015
7637904,1,1995,1995
7638129,1,2002,2002
7638180,1,1999,1999
7638199,1,2007,2007
7638267,1,2003,2003
7638600,1,2014,2014
7638675,1,1993,1993
7639390,1,2019,2019
7639851,1,2004,2004
7642315,1,1990,1990
7642334,1,2004,2004
7642381,1,2015,2015
7642429,1,2020,2020
7642547,1,2008,2008
7642641,1,2014,2014
