CandidateId,Period,len
8913835,125,6
8914190,135,3
8914206,227,6
8918433,153,1
8919205,80,1
8921484,268,1
8922828,54,1
8922873,488,7
8923942,29,1
8924206,57,3
8926653,79,1
8928919,79,1
8931755,148,2
8933565,259,5
8933752,477,10
8942572,82,1
8944055,44,2
8944979,154,1
8944981,22,2
8945017,124,2
8945043,128,3
8946287,44,1
8946293,18,1
8946298,24,2
8946305,139,9
8946374,41,1
8946588,45,1
8946605,66,2
8947510,49,3
8947526,31,1
8947539,94,2
8947660,43,1
8947678,92,2
8947681,25,2
8948242,12,3
8948435,193,5
8950508,303,10
8951856,25,4
8951914,139,1
8951953,24,1
8952030,96,2
8952055,47,5
8952070,80,1
8952112,43,1
8952135,8,1
8952154,27,2
8952224,36,1
8952238,40,1
8958800,882,16
8958980,55,1
8959648,120,6
8960638,514,9
8960674,287,5
8960700,48,2
8960843,5,1
8960983,53,1
8961006,47,2
8961027,89,1
8961036,70,2
8961110,149,1
8963419,92,1
8963951,27,1
8964188,34,3
8964199,65,2
8964227,31,2
8964242,55,3
8964248,15,1
8964259,50,3
8964270,60,1
8964288,11,1
8964321,20,1
8967154,93,1
8967355,39,4
9006287,88,1
9006411,54,1
9006428,33,1
9006432,55,1
9006440,4,1
9006445,37,1
9006527,75,2
9006532,60,1
9006539,13,1
9006545,68,1
9006556,55,1
9006600,45,1
9007401,227,2
9007455,188,6
9007501,450,5
9007967,262,1
9007972,65,1
9007991,81,2
9007994,271,7
9007999,27,1
9008021,161,5
9008660,114,10
9009657,46,1
9010194,104,1
9010461,141,2
9010471,796,4
9055727,120,2
9060741,86,1
9075764,34,1
9454616,4,1
9455857,161,3
9456022,60,2
9456028,84,2
9456064,507,9
9456081,102,3
9456744,70,1
9456876,113,4
9457109,404,6
9458066,29,2
9458882,170,1
9458929,324,8
9459612,484,8
9460289,136,11
9460529,86,3
9460758,17,1
9461111,221,6
9464229,228,1
9464763,102,1
9467485,211,1
9467540,13,1
9468058,144,6
9468195,111,1
9468233,129,1
9468304,167,9
9469025,3,1
9470397,28,2
9471046,71,1
9473078,60,1
9473360,68,4
9482359,29,1
9482614,25,1
9492422,477,5
9495767,10,1
9495978,188,3
9543032,601,9
9544247,148,2
9554649,69,3
9557768,26,1
9559419,17,1
9559622,224,4
9564539,30,4
9566781,309,3
9567161,35,1
9569205,16,2
9570455,3,1
9573041,120,2
9573960,280,11
9579047,45,1
9579719,195,3
9579785,117,5
9581260,57,1
9582271,38,1
9582562,175,3
9586158,53,2
9586877,65,1
9605750,86,4
9611150,48,2
9613120,205,3
9616872,276,11
9618781,3760,40
9629538,445,5
9639205,8,1
9644390,45,1
9656356,173,7
9667644,60,1
9672357,186,1
9675144,121,5
9681228,133,3
9685312,24,2
9686818,205,7
9687876,118,5
9702912,86,3
9703641,434,6
9703724,23,2
9703955,42,1
9706972,80,2
9711897,34,1
9717001,263,2
9718306,106,2
9725197,57,1
9726355,389,2
9732159,179,5
9735373,18,1
9736069,403,9
9740531,54,1
9740907,77,1
9741795,15,1
9744182,30,2
9748267,130,2
9748911,75,2
9752395,35,1
9753381,72,4
9759420,213,1
9768203,51,1
9769602,131,3
9773180,130,4
9774387,33,1
9774431,4241,66
9775333,825,42
9775675,90,2
9783847,44,1
9786568,128,1
9801447,81,1
9803266,35,1
9803945,64,2
9804695,237,4
9804721,134,13
9804915,93,1
9805918,274,1
9806136,78,5
9806791,14,1
9808775,8,1
9809080,126,7
9809782,97,2
9815235,308,6
9820794,76,1
9843787,86,2
9847357,70,1
9847966,74,12
9851073,47,1
9865159,42,1
9865504,271,4
9872425,171,4
9873367,261,3
9873764,175,5
9875102,292,5
9884505,47,2
9891667,485,1
9891692,281,3
9900893,266,4
9901954,217,1
9919039,63,4
9920355,78,5
9934501,69,1
9935218,43,1
9942446,60,1
9949937,28,2
9952287,151,8
9965590,270,5
9970501,296,2
10011089,234,4
10012426,240,3
10014260,104,2
10017442,53,1
10020817,122,14
10020956,364,1
10024507,284,5
10024710,197,11
10027225,44,2
10037424,118,3
10041210,281,3
10044756,1734,5
10047808,78,2
10053518,1085,10
10055631,395,3
10057394,236,2
10060122,101,4
10062259,294,4
10067498,336,6
10071594,57,2
10076321,279,8
10094361,55,1
10109907,64,1
10111074,147,4
10111432,588,9
10114435,288,6
10117748,909,3
10119821,107,3
10120550,84,1
10129370,91,2
10129437,323,4
10135805,126,1
10145125,58,2
10145584,271,8
10147076,122,10
10153307,224,2
10153331,414,10
10155534,36,1
10157500,366,1
10157545,215,6
10157973,14,1
10160002,47,2
10164171,145,10
10165952,55,1
10166023,73,1
10166046,249,1
10166062,88,4
10166085,72,3
10166111,141,3
10167345,64,2
10176277,122,5
10181906,237,6
10181958,137,2
10183268,59,1
10184443,120,1
10185495,4,1
10185666,38,2
10191172,361,7
10192573,109,2
10192661,7,1
10193049,89,1
10197317,26,1
10199189,47,1
10202626,166,4
10202692,169,1
10202796,41,2
10202852,34,4
10207961,105,1
10208038,17,4
10208168,63,1
10215521,399,3
10215827,1118,5
10219185,213,1
10221500,125,3
10221510,185,1
10221639,66,1
10223164,422,10
10224214,242,12
10227094,462,29
10232649,483,16
10234954,156,4
10236184,202,3
10241102,54,1
10243256,111,6
10246512,67,1
10250281,107,3
10251371,221,5
10254763,16,2
10265045,76,3
10266992,28,2
10269954,115,3
10270769,85,1
10271752,81,3
10287593,76,3
10287663,56,1
10288265,93,1
10288610,181,7
10289464,38,1
10292389,234,6
10295907,29,2
10296390,183,5
10307289,90,4
10320356,72,5
10322037,111,4
10334351,134,4
10340222,14,4
10362011,331,15
10363919,379,1
10366643,228,7
10366687,39,1
10366824,92,6
10368414,233,4
10368951,78,1
10371036,335,8
10371289,42,1
10373754,226,1
10374052,63,2
10376706,92,7
10379777,165,4
10381471,24,1
10381761,116,2
10384948,176,6
10391733,91,5
10393159,73,6
10395300,88,1
10397069,9,1
10397475,10,2
10404489,23,1
10404802,210,3
10407962,129,3
10410355,102,1
10413644,122,3
10413678,28,1
10418550,45,2
10419189,73,4
10426937,83,1
10427057,383,11
10427380,19,3
10432749,27,1
10435019,367,1
10445381,78,1
10448731,62,1
10450465,322,6
10451249,113,10
10452332,57,1
10463412,54,1
10470291,134,2
10473700,149,1
10480440,217,11
10481291,99,2
10485063,144,8
10532322,171,8
10532577,105,3
10533694,444,23
10538471,59,1
10564763,49,4
10565664,81,6
10567480,6,1
10567970,243,8
10572310,25,2
10575067,37,2
10579885,305,2
10593362,61,2
10596287,241,4
10597399,23,3
10601871,64,1
10603061,122,2
10603083,171,1
10603151,121,1
10603662,191,2
10609463,95,3
10609856,375,7
10610171,266,3
10610176,93,4
10612224,44,1
10616947,99,4
10621655,166,4
10622098,289,2
10623130,178,1
10623682,153,1
10627421,123,5
10629984,152,3
10630649,44,1
10630894,365,8
10635162,146,4
10638598,102,1
10640900,102,1
10640968,49,1
10641068,93,1
10641134,959,2
10641250,166,3
10641396,61,1
10641498,45,2
10641511,343,4
10641592,478,12
10641595,156,4
10641598,150,3
10641703,224,6
10642191,458,6
10644149,113,1
10645866,89,6
10649608,70,4
10650307,159,3
10652892,107,6
10653105,146,4
10654054,207,4
10654344,588,6
10655011,192,4
10656757,68,1
10658898,148,5
10659348,88,6
10662349,44,3
10669617,361,2
10675451,18,1
10689298,90,3
10695425,194,4
10695821,208,3
10700650,158,2
10700693,153,2
10700694,139,8
10705266,35,1
10706064,124,6
10706373,108,2
10707032,394,1
10707087,76,1
10707166,295,2
10709766,386,12
10710015,49,6
10714134,93,1
10715582,36,1
10728323,144,4
10728550,66,6
10728699,299,3
10728705,168,1
10729864,54,1
10731778,156,7
10733198,129,2
10733245,101,1
10733528,376,4
10734865,121,1
10737882,393,1
10738361,278,6
10738492,89,2
10751185,81,6
10752554,307,9
10755773,180,1
10756788,165,4
10759588,262,2
10767370,241,2
10771205,98,6
10772264,513,5
10772647,185,3
10772801,137,2
10775878,297,1
10776332,236,17
10778555,168,3
10779661,195,4
10781146,16,1
10789882,39,2
10790188,133,5
10795524,410,1
10795561,75,1
10795634,109,4
10796558,242,1
10799545,134,3
10800929,75,1
10803647,136,1
10803729,276,8
10803905,54,2
10804585,205,1
10805103,197,4
10805182,197,7
10806031,138,1
10806596,61,1
10806920,82,2
10808687,187,7
10808864,171,6
10810350,292,1
10810985,106,2
10811062,58,2
10811824,260,3
10814528,162,2
10814590,218,3
10816425,64,1
10820913,39,1
10821349,94,1
10828442,181,4
10829469,92,1
10831661,98,1
10838096,118,1
10839134,153,4
10843202,134,5
10847889,61,3
10850321,74,1
10851157,225,11
10853842,50,1
10854730,200,3
10855896,150,1
10857274,21,2
10900420,47,1
10908049,160,1
10913600,46,2
10913990,39,2
10933243,40,1
10934835,147,2
10934838,104,1
10934843,68,4
10934846,300,4
10934849,76,1
10935987,195,6
10938939,112,6
10939186,84,8
10940279,11,2
10941577,253,3
10943553,77,1
10943561,446,3
10943644,31,1
10944141,91,4
10944161,199,2
10944208,44,3
10944243,65,1
10944249,78,1
10944258,243,4
10944266,80,5
10944294,41,1
10944322,217,2
10944353,78,1
10944413,64,1
10944436,12,1
10944458,163,3
10944471,73,1
10944487,76,2
10944521,74,6
10944590,171,1
10947277,7,1
10953181,144,1
10953183,12,1
10953185,36,1
10953187,48,1
10953193,121,1
10953222,45,3
10953226,63,2
10953230,307,10
10953231,32,2
10953236,49,1
10953250,106,1
10953255,105,5
10953259,117,3
10959205,331,6
10963353,49,1
10963358,124,6
10963359,79,2
10963361,47,1
10963363,136,1
10963822,170,1
10965987,98,2
10970530,47,1
10974158,95,2
10977751,22,2
10980894,99,5
10986448,323,3
10988354,49,1
10988436,114,4
10988493,63,1
10994397,75,4
10994402,116,4
10994404,69,7
10996237,146,2
10999830,206,2
11005638,216,1
11006704,66,2
11010581,48,1
11012772,205,8
11022390,150,4
11022604,87,1
11024735,73,1
11030559,209,6
11042665,213,5
11044842,123,4
11045720,341,7
11045834,107,2
11048304,160,1
11049776,17,1
11049825,11,3
11049831,33,1
11050005,18,3
11050062,36,1
11050092,166,8
11050162,160,1
11050314,84,3
11050727,193,9
11053528,25,1
11058987,136,4
11059929,109,1
11059953,59,3
11059982,98,2
11059996,75,2
11060009,73,1
11060012,66,1
11061535,340,5
11061661,210,4
11061708,243,3
11062275,311,2
11062427,231,5
11063102,201,2
11063247,143,5
11064090,38,1
11064226,153,2
11064264,83,1
11064282,32,1
11064305,68,1
11064334,152,1
11064357,252,1
11064388,164,1
11064403,239,1
11064430,24,1
11064977,223,6
11065966,168,3
11065990,271,11
11066070,93,3
11066202,139,9
11066228,153,4
11066406,163,5
11066434,278,2
11066511,276,7
11066560,469,1
11081062,73,5
11100667,83,3
11107805,409,2
11113770,65,2
11117665,191,1
11117670,161,3
11117701,156,3
11117705,43,3
11117707,195,1
11117713,37,1
11117714,33,1
11117718,17,1
11117723,209,1
11117725,85,3
11117736,183,5
11117755,51,1
11121550,341,3
11121823,266,4
11127136,91,9
11141068,196,5
11141448,85,1
11141500,149,3
11143187,14,1
11147404,152,9
11162191,60,5
11162686,60,1
11162895,49,5
11170227,124,8
11181130,170,4
11181337,424,16
11181415,322,2
11181423,113,5
11184919,5,1
11184994,114,3
11185043,430,9
11186690,34,1
11193119,115,2
11193622,192,6
11194113,26,2
11194197,172,6
11194343,124,2
11194481,258,1
11195108,217,4
11212942,49,4
11213749,482,1
11218914,32,2
11221418,654,9
11225349,310,5
11226701,51,2
11227040,174,1
11227363,313,9
11227723,178,6
11227920,52,1
11228495,58,1
11230688,141,2
11250832,31,1
11250901,139,1
11251434,189,4
11251461,64,1
11251684,43,1
11251749,128,8
11251792,72,2
11252652,29,1
11252804,71,2
11253232,80,1
11253389,140,7
11253419,29,5
11253619,44,1
11257394,871,10
11259726,421,11
11259802,28,4
11259869,36,1
11259934,165,4
11263125,604,4
11263461,229,4
11263919,66,1
11263922,52,1
11264451,162,9
11265072,97,1
11265883,37,4
11268741,1104,3
11269374,64,5
11270627,50,1
11270770,221,2
11270806,249,1
11272030,200,3
11272350,117,2
11272631,1363,6
11273539,74,1
11273650,103,1
11274290,92,2
11274374,60,1
11274528,30,1
11274911,109,1
11275853,235,1
11275926,19,1
11276470,19,1
11277950,143,2
11279354,309,7
11281120,778,24
11281539,388,12
11281848,123,7
11282347,390,12
11283047,58,1
11284037,218,2
11285524,3,1
11285700,12,1
11286645,373,1
11286724,68,7
11287467,349,1
11288885,119,6
11289014,48,2
11290676,30,1
11293536,272,2
11294234,416,4
11295036,41,6
11295143,37,1
11295308,55,1
11295339,290,1
11295348,148,9
11295350,121,2
11296966,211,7
11297030,143,7
11297285,86,1
11297427,37,1
11297882,809,3
11297953,151,1
11297985,79,2
11298044,140,4
11298342,152,3
11300149,64,2
11300332,50,3
11300396,62,1
11301922,53,1
11303918,364,6
11305587,301,14
11305858,47,2
11307856,1109,7
11308892,71,4
11309081,310,7
11310407,46,6
11311647,50,1
11311938,60,2
11312061,29,2
11312148,12,3
11313173,216,1
11313818,57,2
11313975,176,2
11314293,170,7
11316074,262,2
11316144,68,4
11316384,166,1
11316744,32,1
11317038,468,5
11318368,115,1
11319601,168,1
11319927,29,1
11321203,304,8
11323806,76,1
11324696,187,1
11324782,131,3
11324856,13,1
11324894,138,3
11325324,194,7
11325578,148,4
11326423,53,1
11326426,39,2
11326428,81,6
11326448,84,3
11331024,186,5
11332304,75,2
11332687,42,3
11333209,93,2
11333406,99,4
11334681,124,7
11334969,75,6
11335010,22,1
11335050,182,8
11335077,112,7
11335230,81,3
11335262,39,1
11336396,33,2
11337008,125,1
11337314,11,1
11337359,79,1
11337439,321,5
11337459,51,4
11337634,88,5
11345493,389,1
11345544,1069,10
11345911,349,7
11347291,202,5
11348353,100,2
11348906,122,7
11349057,348,2
11349300,331,2
11349845,384,8
11350528,535,7
11351458,222,8
11354654,58,1
11355735,73,1
11361959,22,2
11362560,120,1
11364406,46,1
11364430,45,1
11364681,23,1
11365144,382,1
11365741,27,1
11366157,69,2
11368378,37,1
11369421,124,3
11373914,533,3
11375823,296,5
11376326,175,8
11377046,213,7
11377672,189,6
11378106,164,3
11378353,1495,47
11378910,11,3
11379353,242,3
11380610,14,1
11380646,36,1
11380815,170,2
11381113,97,2
11381318,158,1
11381777,19,1
11382085,52,1
11382094,124,1
11382462,137,3
11382539,128,4
11387204,32,1
11387865,316,8
11388596,440,1
11389233,327,8
11389235,76,3
11389898,182,6
11390061,334,1
11390143,178,4
11390274,139,1
11390344,164,4
11391170,78,7
11391206,278,2
11391229,308,11
11391338,37,1
11391377,239,10
11391416,183,4
11391522,161,6
11391547,94,4
11392044,33,1
11392067,86,3
11392247,81,3
11392631,49,1
11392954,64,4
11392995,129,4
11393703,300,1
11393876,66,1
11399445,82,1
11400564,222,2
11402059,153,1
11402123,40,2
11402634,222,6
11403316,435,6
11404143,135,1
11404282,194,4
11404346,64,3
11418491,212,2
11420613,47,2
11420706,114,1
11421116,91,4
11421764,48,3
11422034,166,9
11423266,9,1
11423457,37,1
11423525,28,3
11423604,26,1
11423684,122,4
11423967,116,3
11424392,54,1
11425430,34,1
11428783,268,2
11431955,384,7
11432765,307,3
11433497,162,5
11434021,1508,35
11434299,185,11
11435962,74,1
11436119,47,1
11436279,14,1
11436418,63,3
11436450,27,1
11436660,20,2
11436690,54,4
11436883,213,6
11436984,63,2
11437528,100,3
11438229,122,2
11438340,6,1
11438367,30,1
11438923,33,1
11443629,192,1
11447247,144,2
11447518,43,1
11447523,249,1
11459837,121,1
11460806,1,1
11460835,37,1
11461068,244,1
11462344,16,4
11462775,50,1
11462796,47,7
11463623,93,2
11465087,13,1
11465632,233,6
11471659,244,2
11471677,63,1
11472039,289,4
11474170,72,6
11474333,15,1
11475708,264,3
11475823,35,1
11480312,310,18
11480427,96,1
11488978,23,1
11490033,224,2
11492421,66,1
11492543,121,1
11495035,90,7
11495199,77,5
11512287,22,4
11512523,197,5
11513736,536,10
11513857,7,1
11514564,396,12
11514674,83,4
11515568,161,7
11517453,126,4
11518805,66,4
11520357,165,10
11522802,350,2
11525039,94,4
11525448,59,1
11525466,105,4
11527228,204,1
11527258,133,1
11528114,90,5
11532378,177,3
11533153,150,2
11533186,87,1
11533378,208,10
11533476,150,5
11533555,148,6
11533605,49,2
11533635,31,4
11533663,163,1
11533686,41,1
11533709,88,4
11534042,100,5
11534319,49,4
11534350,55,1
11534841,33,2
11534937,29,5
11535039,30,1
11535392,167,2
11535501,85,3
11535764,67,7
11536479,211,5
11536486,146,5
11536511,14,1
11536521,34,1
11536758,97,3
11536903,19,2
11536927,53,3
11536937,153,1
11536941,47,4
11536972,19,1
11537044,109,1
11537057,289,1
11537557,45,1
11537782,49,2
11537874,2,1
11537944,142,1
11538761,69,3
11541741,352,19
11545544,105,4
11546033,82,2
11546049,194,3
11546062,100,1
11546206,15,1
11546356,82,1
11546520,117,1
11547788,164,8
11548195,21,1
11549486,357,4
11552188,104,5
11552498,149,3
11553366,250,5
11553955,175,1
11555249,258,6
11555802,319,2
11556780,56,1
11556798,148,2
11556894,62,1
11556920,34,1
11560576,733,5
11560580,187,3
11560746,92,1
11560774,1333,26
11561811,71,1
11563036,49,4
11564135,178,8
11564549,46,3
11565256,56,1
11565399,134,5
11565433,138,7
11565567,44,1
11565830,56,4
11565854,160,7
11566096,61,2
11566311,194,1
11568122,129,1
11568680,317,1
11568979,194,3
11570384,79,1
11570603,325,1
11572174,1098,16
11574510,133,3
11574520,88,3
11574975,40,1
11575005,113,2
11575122,228,1
11575314,571,8
11575456,371,2
11575517,523,11
11576074,135,4
11576104,293,10
11576156,132,7
11576541,301,1
11576945,35,2
11577335,137,1
11577361,376,3
11577567,82,4
11580829,216,3
11581568,237,3
11581638,131,3
11583488,41,1
11584813,500,7
11592689,48,1
11592784,273,3
11592833,129,7
11592839,165,3
11592891,119,4
11593239,92,4
11593267,111,4
11593426,79,2
11593438,170,4
11593582,297,1
11593597,38,3
11594081,58,4
11594367,618,4
11599371,104,7
11599514,31,1
11599551,108,2
11599778,123,4
11599860,89,7
11599900,135,2
11599941,90,1
11600070,134,3
11600134,69,4
11600416,132,8
11600630,186,6
11600788,106,4
11600802,65,9
11601079,58,1
11601168,120,4
11601481,216,4
11601595,414,2
11602032,70,1
11602174,360,11
11602946,107,1
11605720,61,2
11606154,111,3
11607058,95,4
11607331,49,2
11611459,660,5
11611487,226,2
11611510,168,2
11612777,26,1
11612840,55,2
11612996,10,1
11613178,142,3
11617702,162,5
11618067,137,1
11618303,147,4
11618307,210,4
11618587,60,1
11619160,100,3
11619843,57,3
11621080,200,6
11622054,161,3
11623804,52,1
11624193,504,6
11624323,129,3
11624597,33,1
11624702,36,1
11624806,201,1
11625005,52,1
11626026,55,2
11626659,3,1
11626766,39,3
11627034,12,3
11628476,174,4
11628750,69,1
11628821,245,1
11628828,293,1
11629259,4808,24
11629973,69,2
11630058,92,3
11631100,87,1
11631181,210,2
11631199,2459,17
11632693,162,5
11632904,353,7
11635232,39,3
11635439,34,1
11635630,69,1
11635931,61,2
11636132,122,1
11636249,207,10
11636355,11,1
11636363,184,2
11636666,83,1
11636690,170,2
11636724,63,1
11636959,105,2
11636960,158,5
11637100,98,6
11638463,517,11
11639397,274,2
11639671,65,5
11639714,142,4
11640121,70,5
11640288,324,3
11640366,63,1
11640562,290,13
11640593,215,5
11640968,240,1
11641445,94,1
11641842,62,1
11641947,198,4
11641958,61,1
11642055,128,4
11642068,203,6
11642074,382,9
11642498,23,3
11642793,308,1
11642962,14,2
11644043,321,5
11644246,51,1
11644270,63,1
11644444,115,2
11644770,23,1
11644948,26,2
11644985,47,1
11645003,280,6
11647166,117,2
11647442,33,1
11647500,245,8
11647508,45,1
11647521,78,1
11647541,134,3
11647544,31,2
11647568,58,1
11647637,207,1
11647711,83,2
11647729,77,2
11647760,164,5
11647784,365,7
11647796,182,1
11647811,150,2
11647836,174,3
11647873,19,2
11647891,192,4
11647903,184,1
11647915,154,2
11647952,178,2
11647975,80,3
11647989,145,1
11648055,47,1
11648240,218,1
11648258,59,2
11648270,165,2
11648287,138,1
11648329,67,1
11648411,59,3
11648438,117,3
11648477,189,1
11648508,61,1
11648527,103,1
11648570,460,1
11648657,32,1
11648764,177,3
11648842,57,1
11649298,503,1
11649403,330,7
11649974,143,5
11650153,40,1
11650691,74,2
11650918,250,1
11651059,44,1
11651109,69,3
11651347,180,3
11651409,146,4
11651800,331,2
11652172,210,7
11652477,89,1
11652707,132,7
11652742,22,2
11653082,69,3
11653220,231,5
11653417,228,6
11653618,71,2
11653732,49,1
11653789,33,3
11653866,36,1
11653968,58,1
11654225,97,1
11654366,139,2
11654694,130,1
11654844,171,1
11654878,80,2
11655785,69,1
11660153,136,4
11660157,57,1
11660370,90,3
11660380,59,6
11660422,169,1
11660435,32,2
11660560,273,1
11660950,23,1
11660956,152,10
11660978,145,3
11661080,64,1
11662100,140,1
11662469,89,1
11662987,273,4
11663130,72,2
11663206,60,1
11663298,495,23
11663979,67,4
11664114,273,1
11664564,65,3
11665713,151,8
11666017,153,1
11666215,179,1
11666407,246,2
11666415,99,1
11666435,168,1
11666601,221,10
11666664,127,2
11666676,129,1
11666698,99,5
11666764,202,3
11666851,77,6
11666878,630,4
11667158,168,3
11667345,386,3
11667393,181,4
11667395,116,3
11667513,236,11
11667573,159,3
11667625,110,2
11667661,300,3
11667680,112,1
11667831,73,1
11667933,179,5
11667984,23,4
11668016,63,1
11668077,177,1
11668272,24,2
11668393,44,2
11668494,190,2
11668873,37,1
11668904,319,5
11668951,36,4
11669004,26,1
11669372,65,2
11669376,56,2
11669421,48,3
11669447,90,1
11669564,5,6
11669635,609,4
11669660,112,11
11669748,186,4
11669870,213,6
11669894,382,3
11669901,160,7
11672221,208,4
11672769,119,1
11672824,53,1
11672962,234,6
11672963,8,1
11672987,121,1
11673095,178,2
11673181,324,3
11673209,320,8
11673262,182,1
11673270,133,1
11673295,35,1
11673410,398,1
11673523,74,5
11673713,173,1
11673934,171,1
11674372,66,4
11674515,107,1
11674726,32,2
11674768,325,3
11674823,297,2
11674848,105,1
11675391,273,1
11675436,66,1
11675627,217,3
11675748,93,3
11675878,349,2
11676448,222,7
11676765,134,1
11676941,122,1
11677229,258,9
11677852,47,11
11678148,22,4
11678175,172,2
11678214,1035,23
11678320,60,6
11678508,508,5
11678542,84,3
11678661,344,8
11678709,246,5
11678774,213,1
11678878,180,5
11678893,221,7
11679048,434,1
11679100,139,6
11679714,232,1
11679844,455,3
11679862,118,1
11679987,240,6
11680071,176,1
11680118,385,2
11680208,54,1
11680222,113,3
11680759,167,19
11680811,105,1
11680925,44,1
11681158,43,1
11681272,69,1
11681796,37,3
11681844,85,1
11681899,131,5
11681900,120,6
11682033,34,2
11682332,358,2
11684848,20,1
11684926,362,1
11684954,159,1
11684959,237,1
11684963,122,2
11684988,672,8
11684998,64,1
11685021,93,1
11685041,86,1
11685099,115,1
11685108,58,1
11685123,304,8
11685145,22,1
11685150,57,1
11685164,105,1
11685166,60,1
11685169,69,1
11685209,176,3
11685238,94,2
11685282,72,3
11685361,68,1
11685363,77,3
11685417,5,1
11685437,51,2
11685499,108,1
11685514,16,1
11685658,61,3
11685663,88,6
11686226,193,4
11686264,122,2
11686270,38,2
11686294,58,1
11686300,82,9
11686315,36,2
11686393,120,1
11686455,149,2
11686552,60,1
11686594,88,1
11686759,76,2
11686765,20,1
11686815,168,3
11686849,22,1
11687029,503,3
11687045,35,1
11687046,134,2
11687169,36,1
11687236,62,1
11687474,100,4
11687521,28,4
11687578,11,1
11687619,95,3
11687633,195,3
11687649,207,2
11687755,443,11
11687800,186,1
11687878,22,2
11687969,72,3
11688029,97,1
11688255,36,1
11688260,79,1
11688391,46,1
11688442,61,1
11688525,57,1
11688706,54,9
11688733,254,5
11688808,290,5
11688832,1192,29
11688843,22,1
11688954,1663,6
11689139,158,2
11689212,23,1
11689221,125,3
11689284,88,2
11689327,35,1
11689434,37,1
11689465,130,4
11689561,150,1
11689844,39,1
11689856,185,4
11689954,236,3
11690066,45,2
11690261,31,3
11690310,313,1
11690324,169,1
11690339,43,1
11690371,201,6
11690384,146,1
11690397,124,2
11690408,246,7
11690425,21,2
11690514,109,1
11690642,69,1
11690644,14,1
11690792,25,1
11691183,73,2
11691289,88,1
11691354,79,1
11691597,655,3
11691669,57,1
11691894,83,1
11692312,221,6
11692736,169,5
11693070,34,2
11693209,105,1
11693396,165,1
11693440,38,1
11695704,26,2
11696070,43,4
11696993,22,3
11697049,65,2
11697347,277,1
11697543,204,3
11697606,242,12
11697747,112,2
11698037,385,8
11698159,287,8
11698520,42,2
11698790,49,1
11699550,182,1
11699636,345,6
11699770,22,1
11699787,8,2
11707456,228,2
11707470,37,3
11707514,643,9
11707524,127,1
11707572,17,1
11707634,782,2
11707665,28,4
11707687,160,9
11707707,10,1
11707711,44,2
11707736,80,1
11707748,163,2
11707765,31,1
11707840,231,1
11707842,31,1
11707940,133,1
11707955,465,3
11708046,163,2
11708088,82,2
11708119,58,2
11708194,53,1
11708202,84,2
11708233,95,3
11708271,136,3
11708278,30,2
11708443,36,1
11708463,61,1
11708535,45,3
11708587,120,6
11708620,23,1
11708638,68,3
11708667,22,1
11708673,27,1
11708685,37,1
11708700,63,1
11708720,303,6
11708798,60,1
11708973,126,1
11709101,42,2
11709123,62,1
11709136,184,4
11709140,86,1
11709153,111,2
11709242,152,1
11709252,772,29
11709753,21,1
11709815,208,1
11709903,199,2
11710313,50,3
11710422,62,2
11710560,57,1
11710665,22,1
11710694,71,1
11710728,268,2
11710831,75,5
11710919,100,5
11710929,78,2
11711078,91,1
11711319,310,4
11711532,66,3
11711618,100,3
11711688,4,2
11711741,91,6
11711784,321,2
11711943,121,1
11712049,107,4
11712251,224,2
11712260,83,1
11712299,77,1
11712463,246,3
11712581,101,1
11712682,369,1
11712728,61,4
11712791,117,1
11712836,65,1
11712916,449,11
11712973,96,1
11712985,60,1
11713039,93,1
11713252,156,1
11713396,137,2
11713422,409,10
11713469,333,2
11713493,303,3
11713551,40,1
11713820,73,1
11713896,42,1
11714031,40,1
11714075,65,1
11714330,58,1
11714367,210,2
11714493,200,4
11714569,54,1
11714620,161,2
11714632,82,5
11715019,157,3
11715311,61,3
11715601,82,1
11715690,123,4
11715746,82,2
11715795,132,4
11715889,172,1
11715924,49,1
11715954,40,5
11716253,219,7
11716458,290,1
11716542,46,2
11716827,65,6
11716968,291,2
11717049,31,1
11717128,9,1
11717197,145,4
11717267,167,3
11717287,79,1
11717411,101,1
11719780,167,1
11719840,119,1
11719843,357,1
11719887,45,1
11719889,166,1
11719907,41,1
11719921,89,1
11719931,115,1
11719945,47,1
11719950,51,1
11719956,186,4
11720006,272,3
11720022,184,4
11720023,232,2
11720034,75,2
11720053,23,1
11720074,124,4
11720109,109,2
11720111,111,1
11720167,233,1
11720169,388,7
11720185,145,6
11720204,125,1
11720213,159,6
11720238,205,1
11720321,21,1
11720429,44,1
11720438,31,1
11720537,178,1
11720596,151,2
11720774,318,6
11720790,241,3
11720822,98,1
11720842,54,1
11720901,253,2
11721100,56,2
11721434,75,4
11721595,208,1
11721619,223,1
11721645,163,5
11721666,81,1
11721730,115,1
11721913,178,4
11722224,400,1
11722768,65,1
11722806,112,1
11722858,300,4
11722860,98,1
11722941,74,5
11723132,77,4
11723392,64,1
11723476,94,2
11723528,67,2
11723742,141,2
11724159,32,1
11724201,105,1
11724516,84,2
11724722,317,3
11724765,153,1
11724808,324,8
11724820,74,3
11724926,64,1
11724947,160,1
11725324,24,2
11725348,316,2
11725473,13,1
11725749,3,1
11725799,229,5
11725904,290,5
11725934,273,1
11726074,107,4
11726209,194,4
11726217,23,1
11726603,154,1
11726642,3,1
11726745,123,1
11726851,41,1
11727350,108,1
11727637,72,1
11727791,95,2
